PassengerId;Age;Evasions;S;U;B;Tram
6997_01;42.0;FALSE;FALSE;TRUE;FALSE;TRUE
6997_02;24.0;FALSE;FALSE;TRUE;FALSE;TRUE
6998_01;28.0;TRUE;FALSE;FALSE;FALSE;TRUE
6999_01;29.0;FALSE;FALSE;TRUE;FALSE;TRUE
7001_01;31.0;FALSE;TRUE;FALSE;FALSE;FALSE
7002_01;29.0;TRUE;FALSE;FALSE;FALSE;TRUE
7004_01;14.0;TRUE;FALSE;FALSE;FALSE;TRUE
7005_01;16.0;TRUE;FALSE;FALSE;FALSE;TRUE
7006_01;16.0;FALSE;FALSE;FALSE;TRUE;FALSE
7007_01;27.0;FALSE;TRUE;FALSE;FALSE;TRUE
7007_02;29.0;FALSE;TRUE;FALSE;FALSE;TRUE
7008_01;23.0;TRUE;FALSE;FALSE;FALSE;TRUE
7010_01;16.0;TRUE;FALSE;FALSE;FALSE;TRUE
7010_02;30.0;TRUE;FALSE;FALSE;FALSE;TRUE
7011_01;24.0;TRUE;FALSE;FALSE;FALSE;TRUE
7013_01;36.0;TRUE;FALSE;FALSE;FALSE;FALSE
7014_01;25.0;FALSE;TRUE;FALSE;FALSE;TRUE
7015_01;29.0;FALSE;TRUE;FALSE;FALSE;FALSE
7016_01;21.0;TRUE;FALSE;FALSE;FALSE;FALSE
7017_01;26.0;TRUE;FALSE;FALSE;FALSE;FALSE
7018_01;30.0;FALSE;FALSE;TRUE;FALSE;TRUE
7019_01;31.0;TRUE;FALSE;FALSE;FALSE;TRUE
7019_02;20.0;TRUE;FALSE;FALSE;FALSE;TRUE
7020_01;29.0;TRUE;FALSE;FALSE;FALSE;FALSE
7021_01;33.0;TRUE;FALSE;FALSE;FALSE;FALSE
7022_01;35.0;FALSE;TRUE;FALSE;FALSE;TRUE
7022_02;46.0;FALSE;TRUE;FALSE;FALSE;TRUE
7025_01;63.0;TRUE;FALSE;FALSE;FALSE;FALSE
7026_01;37.0;FALSE;TRUE;FALSE;FALSE;TRUE
7027_01;23.0;TRUE;FALSE;FALSE;FALSE;TRUE
7028_01;5.0;TRUE;FALSE;FALSE;FALSE;TRUE
7028_02;16.0;TRUE;FALSE;FALSE;FALSE;FALSE
7029_01;20.0;TRUE;FALSE;FALSE;FALSE;TRUE
7029_02;49.0;TRUE;FALSE;FALSE;FALSE;FALSE
7031_01;3.0;TRUE;FALSE;FALSE;FALSE;TRUE
7032_01;41.0;TRUE;FALSE;FALSE;FALSE;TRUE
7034_01;29.0;FALSE;FALSE;TRUE;FALSE;TRUE
7036_01;14.0;TRUE;FALSE;FALSE;FALSE;FALSE
7037_01;26.0;FALSE;FALSE;TRUE;FALSE;TRUE
7038_01;51.0;TRUE;FALSE;FALSE;FALSE;FALSE
7039_01;36.0;TRUE;FALSE;FALSE;FALSE;TRUE
7040_01;16.0;TRUE;FALSE;FALSE;FALSE;FALSE
7041_01;18.0;FALSE;FALSE;TRUE;FALSE;FALSE
7042_01;48.0;TRUE;FALSE;FALSE;FALSE;FALSE
7044_01;24.0;FALSE;FALSE;TRUE;FALSE;TRUE
7045_01;19.0;FALSE;FALSE;TRUE;FALSE;TRUE
7047_01;21.0;TRUE;FALSE;FALSE;FALSE;FALSE
7048_01;24.0;TRUE;FALSE;FALSE;FALSE;TRUE
7049_01;21.0;TRUE;FALSE;FALSE;FALSE;FALSE
7050_01;13.0;TRUE;FALSE;FALSE;FALSE;TRUE
7051_01;39.0;FALSE;FALSE;TRUE;FALSE;TRUE
7052_01;27.0;FALSE;TRUE;FALSE;FALSE;FALSE
7053_01;23.0;TRUE;FALSE;FALSE;FALSE;FALSE
7056_01;43.0;FALSE;TRUE;FALSE;FALSE;TRUE
7057_01;19.0;FALSE;FALSE;TRUE;FALSE;TRUE
7058_01;30.0;FALSE;FALSE;TRUE;FALSE;FALSE
7059_01;52.0;TRUE;FALSE;FALSE;FALSE;FALSE
7060_01;35.0;TRUE;FALSE;FALSE;FALSE;TRUE
7061_01;16.0;TRUE;FALSE;FALSE;FALSE;TRUE
7062_01;21.0;TRUE;FALSE;FALSE;FALSE;TRUE
7068_01;45.0;TRUE;FALSE;FALSE;FALSE;TRUE
7069_01;22.0;TRUE;FALSE;FALSE;FALSE;TRUE
7069_02;29.0;TRUE;FALSE;FALSE;FALSE;FALSE
7069_03;0.0;TRUE;FALSE;FALSE;FALSE;TRUE
7071_01;63.0;TRUE;FALSE;FALSE;FALSE;TRUE
7072_01;56.0;TRUE;FALSE;FALSE;FALSE;TRUE
7073_01;40.0;TRUE;FALSE;FALSE;FALSE;FALSE
7074_01;1.0;TRUE;FALSE;FALSE;FALSE;FALSE
7074_02;24.0;TRUE;FALSE;FALSE;FALSE;TRUE
7077_01;36.0;TRUE;FALSE;FALSE;FALSE;TRUE
7078_01;13.0;TRUE;FALSE;FALSE;FALSE;TRUE
7079_01;13.0;TRUE;FALSE;FALSE;FALSE;TRUE
7080_01;37.0;TRUE;FALSE;FALSE;FALSE;FALSE
7082_01;44.0;TRUE;FALSE;FALSE;FALSE;TRUE
7083_01;32.0;FALSE;TRUE;FALSE;FALSE;FALSE
7083_02;57.0;FALSE;TRUE;FALSE;FALSE;FALSE
7084_01;26.0;TRUE;FALSE;FALSE;FALSE;TRUE
7085_01;62.0;FALSE;FALSE;TRUE;FALSE;TRUE
7085_02;2.0;FALSE;FALSE;TRUE;FALSE;FALSE
7085_03;1.0;FALSE;FALSE;TRUE;FALSE;FALSE
7086_01;24.0;TRUE;FALSE;FALSE;FALSE;TRUE
7087_01;1.0;TRUE;FALSE;FALSE;FALSE;FALSE
7088_01;63.0;TRUE;FALSE;FALSE;FALSE;TRUE
7089_01;20.0;FALSE;TRUE;FALSE;FALSE;TRUE
7090_01;15.0;TRUE;FALSE;FALSE;FALSE;TRUE
7091_01;32.0;TRUE;FALSE;FALSE;FALSE;FALSE
7092_01;24.0;TRUE;FALSE;FALSE;FALSE;TRUE
7093_01;32.0;TRUE;FALSE;FALSE;FALSE;FALSE
7094_01;36.0;FALSE;TRUE;FALSE;FALSE;TRUE
7095_01;13.0;TRUE;FALSE;FALSE;FALSE;FALSE
7096_01;29.0;FALSE;TRUE;FALSE;FALSE;FALSE
7096_02;27.0;FALSE;TRUE;FALSE;FALSE;TRUE
7096_03;30.0;FALSE;TRUE;FALSE;FALSE;FALSE
7097_01;27.0;FALSE;TRUE;FALSE;FALSE;TRUE
7097_02;14.0;FALSE;TRUE;FALSE;FALSE;TRUE
7097_03;32.0;FALSE;TRUE;FALSE;FALSE;TRUE
7097_04;33.0;FALSE;TRUE;FALSE;FALSE;TRUE
7098_01;35.0;TRUE;FALSE;FALSE;FALSE;TRUE
7099_01;21.0;TRUE;FALSE;FALSE;FALSE;TRUE
7104_01;57.0;FALSE;FALSE;FALSE;TRUE;TRUE
7104_02;42.0;FALSE;TRUE;FALSE;FALSE;TRUE
7105_01;20.0;FALSE;FALSE;FALSE;TRUE;TRUE
7106_01;18.0;FALSE;FALSE;TRUE;FALSE;FALSE
7109_01;49.0;FALSE;TRUE;FALSE;FALSE;TRUE
7110_01;23.0;TRUE;FALSE;FALSE;FALSE;TRUE
7111_01;24.0;FALSE;FALSE;TRUE;FALSE;TRUE
7113_01;24.0;TRUE;FALSE;FALSE;FALSE;TRUE
7113_02;23.0;TRUE;FALSE;FALSE;FALSE;TRUE
7114_01;24.0;TRUE;FALSE;FALSE;FALSE;TRUE
7116_01;26.0;TRUE;FALSE;FALSE;FALSE;FALSE
7117_01;28.0;FALSE;TRUE;FALSE;FALSE;FALSE
7118_01;17.0;TRUE;FALSE;FALSE;FALSE;TRUE
7119_01;20.0;TRUE;FALSE;FALSE;FALSE;TRUE
7120_01;22.0;TRUE;FALSE;FALSE;FALSE;TRUE
7121_01;23.0;FALSE;TRUE;FALSE;FALSE;FALSE
7121_02;22.0;FALSE;TRUE;FALSE;FALSE;FALSE
7126_01;29.0;TRUE;FALSE;FALSE;FALSE;TRUE
7127_01;29.0;FALSE;TRUE;FALSE;FALSE;TRUE
7127_02;31.0;FALSE;TRUE;FALSE;FALSE;FALSE
7128_01;37.0;FALSE;TRUE;FALSE;FALSE;TRUE
7128_02;44.0;FALSE;TRUE;FALSE;FALSE;TRUE
7128_03;34.0;FALSE;TRUE;FALSE;FALSE;TRUE
7132_01;23.0;TRUE;FALSE;FALSE;FALSE;TRUE
7133_01;18.0;TRUE;FALSE;FALSE;FALSE;TRUE
7134_01;18.0;TRUE;FALSE;FALSE;FALSE;FALSE
7137_01;23.0;TRUE;FALSE;FALSE;FALSE;TRUE
7140_01;18.0;TRUE;FALSE;FALSE;FALSE;TRUE
7142_01;22.0;FALSE;FALSE;TRUE;FALSE;TRUE
7142_02;10.0;FALSE;FALSE;TRUE;FALSE;TRUE
7142_03;29.0;FALSE;FALSE;TRUE;FALSE;FALSE
7143_01;31.0;FALSE;FALSE;TRUE;FALSE;TRUE
7144_01;48.0;TRUE;FALSE;FALSE;FALSE;FALSE
7148_01;51.0;FALSE;TRUE;FALSE;FALSE;TRUE
7149_01;25.0;FALSE;FALSE;TRUE;FALSE;FALSE
7151_01;32.0;FALSE;FALSE;TRUE;FALSE;TRUE
7152_01;8.0;TRUE;FALSE;FALSE;FALSE;TRUE
7152_02;49.0;TRUE;FALSE;FALSE;FALSE;FALSE
7155_01;28.0;TRUE;FALSE;FALSE;FALSE;TRUE
7156_01;3.0;FALSE;FALSE;TRUE;FALSE;TRUE
7156_02;29.0;FALSE;FALSE;TRUE;FALSE;TRUE
7156_03;31.0;FALSE;FALSE;TRUE;FALSE;FALSE
7156_04;11.0;FALSE;FALSE;TRUE;FALSE;TRUE
7157_01;27.0;FALSE;FALSE;TRUE;FALSE;FALSE
7157_02;33.0;FALSE;FALSE;TRUE;FALSE;TRUE
7159_01;32.0;FALSE;TRUE;FALSE;FALSE;FALSE
7160_01;20.0;TRUE;FALSE;FALSE;FALSE;FALSE
7161_01;33.0;FALSE;TRUE;FALSE;FALSE;TRUE
7162_01;65.0;TRUE;FALSE;FALSE;FALSE;FALSE
7165_01;18.0;FALSE;FALSE;TRUE;FALSE;FALSE
7166_01;19.0;FALSE;FALSE;TRUE;FALSE;TRUE
7167_01;33.0;FALSE;TRUE;FALSE;FALSE;TRUE
7168_01;29.0;TRUE;FALSE;FALSE;FALSE;TRUE
7170_01;31.0;TRUE;FALSE;FALSE;FALSE;FALSE
7171_01;37.0;TRUE;FALSE;FALSE;FALSE;FALSE
7173_01;19.0;TRUE;FALSE;FALSE;FALSE;FALSE
7175_01;18.0;TRUE;FALSE;FALSE;FALSE;TRUE
7176_01;47.0;FALSE;TRUE;FALSE;FALSE;FALSE
7176_02;26.0;FALSE;TRUE;FALSE;FALSE;TRUE
7176_03;25.0;FALSE;TRUE;FALSE;FALSE;TRUE
7177_01;38.0;TRUE;FALSE;FALSE;FALSE;TRUE
7179_01;53.0;TRUE;FALSE;FALSE;FALSE;TRUE
7180_01;38.0;TRUE;FALSE;FALSE;FALSE;TRUE
7181_01;28.0;FALSE;FALSE;TRUE;FALSE;FALSE
7182_01;46.0;TRUE;FALSE;FALSE;FALSE;TRUE
7184_01;18.0;TRUE;FALSE;FALSE;FALSE;TRUE
7186_01;14.0;FALSE;TRUE;FALSE;FALSE;FALSE
7186_02;32.0;FALSE;TRUE;FALSE;FALSE;FALSE
7186_03;44.0;FALSE;TRUE;FALSE;FALSE;TRUE
7187_01;28.0;TRUE;FALSE;FALSE;FALSE;FALSE
7188_01;2.0;FALSE;TRUE;FALSE;FALSE;TRUE
7188_02;28.0;FALSE;TRUE;FALSE;FALSE;TRUE
7188_03;27.0;FALSE;TRUE;FALSE;FALSE;FALSE
7189_01;29.0;FALSE;TRUE;FALSE;FALSE;FALSE
7190_01;14.0;TRUE;FALSE;FALSE;FALSE;FALSE
7191_01;14.0;TRUE;FALSE;FALSE;FALSE;TRUE
7192_01;17.0;TRUE;FALSE;FALSE;FALSE;FALSE
7193_01;35.0;TRUE;FALSE;FALSE;FALSE;TRUE
7194_01;36.0;TRUE;FALSE;FALSE;FALSE;TRUE
7197_01;51.0;FALSE;FALSE;TRUE;FALSE;TRUE
7199_01;54.0;TRUE;FALSE;FALSE;FALSE;TRUE
7200_01;37.0;FALSE;TRUE;FALSE;FALSE;TRUE
7202_01;37.0;TRUE;FALSE;FALSE;FALSE;TRUE
7203_01;24.0;TRUE;FALSE;FALSE;FALSE;TRUE
7205_01;29.0;FALSE;FALSE;TRUE;FALSE;TRUE
7206_01;38.0;TRUE;FALSE;FALSE;FALSE;TRUE
7207_01;28.0;TRUE;FALSE;FALSE;FALSE;FALSE
7208_01;0.0;TRUE;FALSE;FALSE;FALSE;TRUE
7208_02;16.0;TRUE;FALSE;FALSE;FALSE;TRUE
7210_01;25.0;TRUE;FALSE;FALSE;FALSE;TRUE
7214_01;22.0;TRUE;FALSE;FALSE;FALSE;FALSE
7215_01;24.0;FALSE;FALSE;TRUE;FALSE;FALSE
7216_01;37.0;TRUE;FALSE;FALSE;FALSE;TRUE
7217_01;21.0;FALSE;FALSE;TRUE;FALSE;TRUE
7218_01;53.0;FALSE;TRUE;FALSE;FALSE;TRUE
7219_01;0.0;FALSE;TRUE;FALSE;FALSE;TRUE
7219_02;2.0;FALSE;TRUE;FALSE;FALSE;FALSE
7219_03;64.0;FALSE;TRUE;FALSE;FALSE;FALSE
7219_04;24.0;FALSE;TRUE;FALSE;FALSE;TRUE
7219_05;40.0;FALSE;TRUE;FALSE;FALSE;FALSE
7219_06;32.0;FALSE;TRUE;FALSE;FALSE;TRUE
7221_01;54.0;FALSE;TRUE;FALSE;FALSE;TRUE
7224_01;30.0;TRUE;FALSE;FALSE;FALSE;FALSE
7225_01;37.0;FALSE;TRUE;FALSE;FALSE;TRUE
7226_01;20.0;FALSE;FALSE;TRUE;FALSE;TRUE
7227_01;22.0;FALSE;FALSE;TRUE;FALSE;TRUE
7229_01;57.0;TRUE;FALSE;FALSE;FALSE;TRUE
7230_01;34.0;TRUE;FALSE;FALSE;FALSE;FALSE
7232_01;51.0;FALSE;TRUE;FALSE;FALSE;TRUE
7233_01;47.0;FALSE;FALSE;TRUE;FALSE;FALSE
7234_01;22.0;TRUE;FALSE;FALSE;FALSE;TRUE
7235_01;36.0;FALSE;TRUE;FALSE;FALSE;TRUE
7236_01;16.0;TRUE;FALSE;FALSE;FALSE;FALSE
7238_01;60.0;FALSE;FALSE;TRUE;FALSE;TRUE
7240_01;39.0;FALSE;FALSE;TRUE;FALSE;TRUE
7240_02;18.0;FALSE;FALSE;TRUE;FALSE;TRUE
7242_01;30.0;FALSE;TRUE;FALSE;FALSE;FALSE
7246_01;45.0;FALSE;FALSE;TRUE;FALSE;TRUE
7247_01;30.0;TRUE;FALSE;FALSE;FALSE;TRUE
7249_01;21.0;FALSE;FALSE;FALSE;TRUE;TRUE
7249_02;0.0;FALSE;FALSE;TRUE;FALSE;TRUE
7250_01;51.0;FALSE;FALSE;TRUE;FALSE;TRUE
7252_01;22.0;FALSE;FALSE;TRUE;FALSE;TRUE
7253_01;26.0;FALSE;TRUE;FALSE;FALSE;TRUE
7255_01;10.0;TRUE;FALSE;FALSE;FALSE;TRUE
7256_01;21.0;TRUE;FALSE;FALSE;FALSE;TRUE
7257_01;14.0;TRUE;FALSE;FALSE;FALSE;FALSE
7257_02;29.0;TRUE;FALSE;FALSE;FALSE;TRUE
7258_01;43.0;TRUE;FALSE;FALSE;FALSE;TRUE
7259_01;22.0;TRUE;FALSE;FALSE;FALSE;TRUE
7260_01;22.0;TRUE;FALSE;FALSE;FALSE;TRUE
7261_01;23.0;TRUE;FALSE;FALSE;FALSE;FALSE
7267_01;25.0;FALSE;TRUE;FALSE;FALSE;FALSE
7267_02;35.0;FALSE;TRUE;FALSE;FALSE;TRUE
7268_01;30.0;TRUE;FALSE;FALSE;FALSE;TRUE
7270_01;37.0;TRUE;FALSE;FALSE;FALSE;FALSE
7271_01;21.0;TRUE;FALSE;FALSE;FALSE;TRUE
7273_01;36.0;TRUE;FALSE;FALSE;FALSE;TRUE
7274_01;13.0;TRUE;FALSE;FALSE;FALSE;TRUE
7276_01;22.0;TRUE;FALSE;FALSE;FALSE;TRUE
7277_01;36.0;TRUE;FALSE;FALSE;FALSE;FALSE
7278_01;17.0;TRUE;FALSE;FALSE;FALSE;TRUE
7279_01;38.0;FALSE;TRUE;FALSE;FALSE;FALSE
7280_01;34.0;FALSE;FALSE;TRUE;FALSE;TRUE
7283_01;20.0;FALSE;FALSE;TRUE;FALSE;FALSE
7284_01;17.0;TRUE;FALSE;FALSE;FALSE;TRUE
7285_01;36.0;TRUE;FALSE;FALSE;FALSE;FALSE
7289_01;52.0;FALSE;TRUE;FALSE;FALSE;TRUE
7290_01;32.0;FALSE;TRUE;FALSE;FALSE;FALSE
7290_02;35.0;FALSE;TRUE;FALSE;FALSE;FALSE
7290_03;29.0;FALSE;TRUE;FALSE;FALSE;FALSE
7290_04;36.0;FALSE;TRUE;FALSE;FALSE;TRUE
7290_05;36.0;FALSE;TRUE;FALSE;FALSE;TRUE
7292_01;21.0;FALSE;FALSE;TRUE;FALSE;TRUE
7296_01;33.0;FALSE;FALSE;TRUE;FALSE;TRUE
7297_01;40.0;TRUE;FALSE;FALSE;FALSE;TRUE
7298_01;24.0;TRUE;FALSE;FALSE;FALSE;FALSE
7300_01;35.0;TRUE;FALSE;FALSE;FALSE;TRUE
7301_01;29.0;FALSE;FALSE;TRUE;FALSE;FALSE
7302_01;33.0;FALSE;FALSE;TRUE;FALSE;TRUE
7303_01;51.0;TRUE;FALSE;FALSE;FALSE;TRUE
7304_01;10.0;FALSE;FALSE;TRUE;FALSE;FALSE
7305_01;41.0;TRUE;FALSE;FALSE;FALSE;FALSE
7306_01;26.0;TRUE;FALSE;FALSE;FALSE;TRUE
7307_01;39.0;TRUE;FALSE;FALSE;FALSE;TRUE
7309_01;14.0;FALSE;FALSE;TRUE;FALSE;TRUE
7310_01;28.0;FALSE;FALSE;TRUE;FALSE;FALSE
7311_01;18.0;TRUE;FALSE;FALSE;FALSE;TRUE
7313_01;41.0;FALSE;FALSE;TRUE;FALSE;TRUE
7314_01;33.0;FALSE;TRUE;FALSE;FALSE;FALSE
7320_01;26.0;TRUE;FALSE;FALSE;FALSE;TRUE
7321_01;31.0;FALSE;FALSE;TRUE;FALSE;FALSE
7322_01;63.0;TRUE;FALSE;FALSE;FALSE;TRUE
7323_01;30.0;TRUE;FALSE;FALSE;FALSE;TRUE
7324_01;27.0;FALSE;TRUE;FALSE;FALSE;TRUE
7326_01;47.0;TRUE;FALSE;FALSE;FALSE;TRUE
7327_01;37.0;FALSE;FALSE;TRUE;FALSE;TRUE
7328_01;14.0;TRUE;FALSE;FALSE;FALSE;TRUE
7330_01;27.0;FALSE;FALSE;FALSE;TRUE;TRUE
7331_01;61.0;FALSE;FALSE;TRUE;FALSE;TRUE
7332_01;39.0;TRUE;FALSE;FALSE;FALSE;TRUE
7334_01;22.0;TRUE;FALSE;FALSE;FALSE;TRUE
7336_01;30.0;FALSE;FALSE;FALSE;TRUE;TRUE
7336_02;26.0;FALSE;FALSE;FALSE;TRUE;TRUE
7337_01;25.0;FALSE;TRUE;FALSE;FALSE;TRUE
7338_01;42.0;FALSE;FALSE;TRUE;FALSE;TRUE
7339_01;33.0;FALSE;TRUE;FALSE;FALSE;TRUE
7340_01;60.0;FALSE;TRUE;FALSE;FALSE;TRUE
7341_01;16.0;TRUE;FALSE;FALSE;FALSE;FALSE
7342_01;50.0;TRUE;FALSE;FALSE;FALSE;TRUE
7343_01;22.0;TRUE;FALSE;FALSE;FALSE;TRUE
7344_01;15.0;TRUE;FALSE;FALSE;FALSE;TRUE
7346_01;27.0;FALSE;FALSE;TRUE;FALSE;TRUE
7347_01;58.0;TRUE;FALSE;FALSE;FALSE;TRUE
7350_01;48.0;TRUE;FALSE;FALSE;FALSE;FALSE
7351_01;36.0;FALSE;TRUE;FALSE;FALSE;FALSE
7353_01;60.0;FALSE;TRUE;FALSE;FALSE;TRUE
7353_02;46.0;FALSE;TRUE;FALSE;FALSE;FALSE
7353_03;58.0;FALSE;TRUE;FALSE;FALSE;TRUE
7356_01;40.0;TRUE;FALSE;FALSE;FALSE;FALSE
7356_02;3.0;TRUE;FALSE;FALSE;FALSE;FALSE
7358_01;23.0;TRUE;FALSE;FALSE;FALSE;TRUE
7359_01;21.0;TRUE;FALSE;FALSE;FALSE;TRUE
7360_01;29.0;TRUE;FALSE;FALSE;FALSE;FALSE
7361_01;23.0;FALSE;TRUE;FALSE;FALSE;FALSE
7361_02;41.0;FALSE;TRUE;FALSE;FALSE;FALSE
7365_01;20.0;TRUE;FALSE;FALSE;FALSE;TRUE
7366_01;24.0;TRUE;FALSE;FALSE;FALSE;TRUE
7367_01;21.0;FALSE;FALSE;TRUE;FALSE;TRUE
7367_02;55.0;FALSE;FALSE;TRUE;FALSE;TRUE
7370_01;21.0;TRUE;FALSE;FALSE;FALSE;TRUE
7371_01;42.0;TRUE;FALSE;FALSE;FALSE;FALSE
7372_01;40.0;TRUE;FALSE;FALSE;FALSE;TRUE
7374_01;30.0;FALSE;FALSE;TRUE;FALSE;FALSE
7376_01;26.0;FALSE;TRUE;FALSE;FALSE;FALSE
7377_01;43.0;TRUE;FALSE;FALSE;FALSE;FALSE
7379_01;20.0;TRUE;FALSE;FALSE;FALSE;TRUE
7385_01;19.0;TRUE;FALSE;FALSE;FALSE;TRUE
7387_01;40.0;FALSE;TRUE;FALSE;FALSE;TRUE
7388_01;17.0;TRUE;FALSE;FALSE;FALSE;FALSE
7390_01;62.0;TRUE;FALSE;FALSE;FALSE;TRUE
7391_01;32.0;TRUE;FALSE;FALSE;FALSE;FALSE
7392_01;37.0;TRUE;FALSE;FALSE;FALSE;FALSE
7393_01;40.0;TRUE;FALSE;FALSE;FALSE;TRUE
7394_01;25.0;TRUE;FALSE;FALSE;FALSE;TRUE
7395_01;17.0;FALSE;TRUE;FALSE;FALSE;FALSE
7395_02;46.0;FALSE;TRUE;FALSE;FALSE;FALSE
7395_03;38.0;FALSE;TRUE;FALSE;FALSE;TRUE
7395_04;43.0;FALSE;TRUE;FALSE;FALSE;TRUE
7396_01;28.0;FALSE;TRUE;FALSE;FALSE;TRUE
7396_02;31.0;FALSE;TRUE;FALSE;FALSE;FALSE
7396_03;35.0;FALSE;TRUE;FALSE;FALSE;FALSE
7398_01;19.0;TRUE;FALSE;FALSE;FALSE;TRUE
7399_01;24.0;TRUE;FALSE;FALSE;FALSE;TRUE
7401_01;20.0;FALSE;FALSE;TRUE;FALSE;FALSE
7402_01;16.0;FALSE;TRUE;FALSE;FALSE;FALSE
7402_02;45.0;FALSE;TRUE;FALSE;FALSE;FALSE
7403_01;19.0;TRUE;FALSE;FALSE;FALSE;TRUE
7405_01;23.0;TRUE;FALSE;FALSE;FALSE;TRUE
7406_01;19.0;TRUE;FALSE;FALSE;FALSE;TRUE
7408_01;32.0;FALSE;FALSE;TRUE;FALSE;TRUE
7410_01;41.0;TRUE;FALSE;FALSE;FALSE;TRUE
7411_01;30.0;TRUE;FALSE;FALSE;FALSE;TRUE
7416_01;41.0;FALSE;TRUE;FALSE;FALSE;TRUE
7418_01;7.0;FALSE;FALSE;TRUE;FALSE;TRUE
7419_01;39.0;TRUE;FALSE;FALSE;FALSE;TRUE
7419_02;47.0;TRUE;FALSE;FALSE;FALSE;TRUE
7422_01;21.0;TRUE;FALSE;FALSE;FALSE;TRUE
7425_01;29.0;TRUE;FALSE;FALSE;FALSE;FALSE
7425_02;19.0;TRUE;FALSE;FALSE;FALSE;TRUE
7427_01;50.0;FALSE;FALSE;TRUE;FALSE;FALSE
7428_01;28.0;FALSE;TRUE;FALSE;FALSE;TRUE
7429_01;38.0;FALSE;FALSE;TRUE;FALSE;TRUE
7430_01;24.0;TRUE;FALSE;FALSE;FALSE;TRUE
7431_01;31.0;FALSE;TRUE;FALSE;FALSE;TRUE
7432_01;38.0;FALSE;TRUE;FALSE;FALSE;FALSE
7435_01;26.0;FALSE;TRUE;FALSE;FALSE;FALSE
7436_01;28.0;TRUE;FALSE;FALSE;FALSE;FALSE
7437_01;45.0;FALSE;TRUE;FALSE;FALSE;FALSE
7437_02;47.0;FALSE;TRUE;FALSE;FALSE;FALSE
7437_03;60.0;FALSE;TRUE;FALSE;FALSE;FALSE
7438_01;42.0;TRUE;FALSE;FALSE;FALSE;TRUE
7442_01;43.0;TRUE;FALSE;FALSE;FALSE;TRUE
7442_02;17.0;TRUE;FALSE;FALSE;FALSE;FALSE
7444_01;17.0;TRUE;FALSE;FALSE;FALSE;FALSE
7445_01;20.0;TRUE;FALSE;FALSE;FALSE;FALSE
7446_01;18.0;TRUE;FALSE;FALSE;FALSE;TRUE
7447_01;24.0;FALSE;FALSE;TRUE;FALSE;TRUE
7448_01;25.0;TRUE;FALSE;FALSE;FALSE;TRUE
7449_01;20.0;TRUE;FALSE;FALSE;FALSE;TRUE
7450_01;23.0;TRUE;FALSE;FALSE;FALSE;TRUE
7452_01;48.0;FALSE;TRUE;FALSE;FALSE;FALSE
7452_02;26.0;FALSE;TRUE;FALSE;FALSE;TRUE
7452_03;36.0;FALSE;TRUE;FALSE;FALSE;FALSE
7453_01;27.0;FALSE;TRUE;FALSE;FALSE;FALSE
7455_01;41.0;FALSE;TRUE;FALSE;FALSE;TRUE
7456_01;21.0;TRUE;FALSE;FALSE;FALSE;FALSE
7457_01;71.0;FALSE;FALSE;TRUE;FALSE;TRUE
7458_01;64.0;TRUE;FALSE;FALSE;FALSE;FALSE
7459_01;33.0;FALSE;TRUE;FALSE;FALSE;TRUE
7460_01;24.0;TRUE;FALSE;FALSE;FALSE;TRUE
7461_01;35.0;FALSE;TRUE;FALSE;FALSE;FALSE
7462_01;13.0;TRUE;FALSE;FALSE;FALSE;FALSE
7464_01;11.0;TRUE;FALSE;FALSE;FALSE;FALSE
7472_01;29.0;FALSE;FALSE;TRUE;FALSE;FALSE
7475_01;43.0;FALSE;FALSE;TRUE;FALSE;FALSE
7475_02;36.0;FALSE;FALSE;TRUE;FALSE;FALSE
7477_01;22.0;TRUE;FALSE;FALSE;FALSE;TRUE
7478_01;56.0;FALSE;TRUE;FALSE;FALSE;TRUE
7479_01;34.0;FALSE;FALSE;TRUE;FALSE;FALSE
7481_01;46.0;TRUE;FALSE;FALSE;FALSE;TRUE
7483_01;43.0;FALSE;FALSE;TRUE;FALSE;TRUE
7484_01;25.0;TRUE;FALSE;FALSE;FALSE;TRUE
7485_01;26.0;FALSE;TRUE;FALSE;FALSE;TRUE
7486_01;14.0;TRUE;FALSE;FALSE;FALSE;TRUE
7487_01;63.0;TRUE;FALSE;FALSE;FALSE;TRUE
7488_01;29.0;FALSE;FALSE;TRUE;FALSE;TRUE
7488_02;45.0;FALSE;FALSE;TRUE;FALSE;FALSE
7490_01;15.0;TRUE;FALSE;FALSE;FALSE;FALSE
7492_01;19.0;FALSE;FALSE;TRUE;FALSE;TRUE
7494_01;53.0;TRUE;FALSE;FALSE;FALSE;TRUE
7495_01;45.0;FALSE;FALSE;TRUE;FALSE;TRUE
7496_01;41.0;FALSE;TRUE;FALSE;FALSE;TRUE
7498_01;68.0;FALSE;FALSE;TRUE;FALSE;TRUE
7498_02;5.0;FALSE;FALSE;TRUE;FALSE;FALSE
7498_03;27.0;FALSE;FALSE;TRUE;FALSE;TRUE
7499_01;20.0;TRUE;FALSE;FALSE;FALSE;TRUE
7500_01;54.0;FALSE;FALSE;FALSE;TRUE;TRUE
7501_01;18.0;TRUE;FALSE;FALSE;FALSE;TRUE
7502_01;45.0;FALSE;TRUE;FALSE;FALSE;TRUE
7503_01;26.0;FALSE;TRUE;FALSE;FALSE;FALSE
7503_02;37.0;FALSE;TRUE;FALSE;FALSE;TRUE
